epoch,phase,cycle_slip
61243,22546161.257100694,0
61244,22545977.2021971,0
61245,22545793.419961847,0
61246,22545609.904406622,0
61247,22545426.661896683,0
61248,22545243.6899165,0
61249,22545060.991105936,0
61250,22544878.5595267,0
61251,22544696.40308259,0
61252,22544514.51475451,0
61253,22544332.901282053,0
61254,22544151.556447048,0
61255,22543970.481966566,0
61256,22543789.682409376,0
61257,22543609.150977332,0
61258,22543428.891278427,0
61259,22543248.89976328,0
61260,22543069.182334375,0
61261,22542889.737641916,0
61262,22542710.561372668,0
61263,22542531.657095436,0
61264,22542353.021575894,0
61265,22542174.658811465,0
61266,22541996.567609694,0
61267,22541818.744669795,0
61268,22541641.19618538,0
61269,22541463.919421285,0
61270,22541286.90833982,0
61271,22541110.169807065,0
61272,22540933.705422517,0
61273,22540757.508585896,0
61274,22540581.584717073,0
61275,22540405.93209654,0
61276,22540230.54858657,0
61277,22540055.435380492,0
61278,22539880.595355686,0
61279,22539706.022291604,0
61280,22539531.72437965,0
61281,22539357.694788672,0
61282,22539183.93455671,0
61283,22539010.44818947,0
61284,22538837.2325958,0
61285,22538664.28728022,0
61286,22538491.61117761,0
61287,22538319.206167713,0
61288,22538147.073253438,0
61289,22537975.209356047,0
61290,22537803.61736176,0
61291,22537632.294852473,0
61292,22537461.242096655,0
61293,22537290.46261358,0
61294,22537119.952627156,0
61295,22536949.7133657,0
61296,22536779.742299624,0
61297,22536610.043872975,0
61298,22536440.61706008,0
61299,22536271.459485166,0
61300,22536102.57110369,0
61301,22535933.954404507,0
61302,22535765.608585425,0
61303,22535597.533503857,0
61304,22535429.727393586,0
61305,22535262.193994563,0
61306,22535094.927564096,0
61307,22534927.93458386,0
61308,22534761.21211874,0
61309,22534594.757914968,0
61310,22534428.5756819,0
61311,22534262.66359112,0
61312,22534097.023795683,0
61313,22533931.648648683,0
61314,22533766.548780326,0
61315,22533601.716405187,0
61316,22533437.15553437,0
61317,22533272.865155395,0
61318,22533108.845560443,0
61319,22532945.097075794,0
61320,22532781.616966076,0
61321,22532618.405692175,0
61322,22532455.466438543,0
61323,22532292.798032187,0
61324,22532130.398401126,0
61325,22531968.26876184,0
61326,22531806.41125287,0
61327,22531644.823528916,0
61328,22531483.504391905,0
61329,22531322.456210174,0
61330,22531161.67631438,0
61331,22531001.16703684,0
61332,22530840.9278359,0
61333,22530680.95951734,0
61334,22530521.26316093,0
61335,22530361.835653327,0
61336,22530202.67776442,0
61337,22530043.788917236,0
61338,22529885.169668626,0
61339,22529726.82270944,0
61340,22529568.742455427,0
61341,22529410.93406765,0
61342,22529253.397206612,0
61343,22529096.126672413,0
61344,22528939.128327154,0
61345,22528782.399161637,0
61346,22528625.941200625,0
61347,22528469.752342276,0
61348,22528313.832906134,0
61349,22528158.182050638,0
61350,22528002.802587647,0
61351,22527847.69338592,0
61352,22527692.851771694,0
61353,22527538.28078131,0
61354,22527383.980170723,0
61355,22527229.949033406,0
61356,22527076.18819684,0
61357,22526922.696344987,0
61358,22526769.474075958,0
61359,22526616.520965457,0
61360,22526463.837991063,0
61361,22526311.42635075,0
61362,22526159.28242823,0
61363,22526007.407623947,0
61364,22525855.803550478,0
61365,22525704.46992788,0
61366,22525553.403296717,0
61367,22525402.607544553,0
61368,22525252.082774345,0
61369,22525101.825512163,0
61370,22524951.836479265,0
61371,22524802.120336846,0
61372,22524652.670695595,0
61373,22524503.490851387,0
61374,22524354.583664555,0
61375,22524205.941515867,0
61376,22524057.57097153,0
61377,22523909.469731975,0
61378,22523761.6401423,0
61379,22523614.074490096,0
61380,22523466.781505417,0
61381,22523319.757745408,0
61382,22523173.003892735,0
61383,22523026.517856397,0
61384,22522880.30108596,0
61385,22522734.355455816,0
61386,22522588.67850303,0
61387,22522443.267057963,0
61388,22522298.128738604,0
61389,22522153.25985984,0
61390,22522008.65721589,0
61391,22521864.3265519,0
61392,22521720.265377183,0
61393,22521576.47125454,0
61394,22521432.946788322,0
61395,22521289.691744275,0
61396,22521146.705129817,0
61397,22521003.987338126,0
61398,22520861.54055734,0
61399,22520719.3600645,0
61400,22520577.450341497,0
61401,22520435.807808712,0
61402,22520294.436931398,0
61403,22520153.334399335,0
61404,22520012.500209644,0
61405,22519871.93590457,0
61406,22519731.63825933,0
61407,22519591.610919047,0
61408,22519451.852281656,0
61409,22519312.363441136,0
61410,22519173.143977664,0
61411,22519034.1881911,0
61412,22518895.50690625,0
61413,22518757.092741583,0
61414,22518618.945449576,0
61415,22518481.070719544,0
61416,22518343.462510284,0
61417,22518206.123186007,0
61418,22518069.052007828,0
61419,22517932.251218844,0
61420,22517795.71702726,0
61421,22517659.452915236,0
61422,22517523.45778119,0
61423,22517387.731868926,0
61424,22517252.272751372,0
61425,22517117.08305917,0
61426,22516982.163105335,0
61427,22516847.508860335,0
61428,22516713.12321037,0
61429,22516579.008076534,0
61430,22516445.160692494,0
61431,22516311.58283586,0
61432,22516178.27247732,0
61433,22516045.230341803,0
61434,22515912.45906616,0
61435,22515779.954440735,0
61436,22515647.717356406,0
61437,22515515.74831894,0
61438,22515384.049981747,0
61439,22515252.618166417,0
61440,22515121.457344048,0
61441,22514990.560487915,0
61442,22514859.936295055,0
61443,22514729.578539573,0
61444,22514599.48936011,0
61445,22514469.667498715,0
61446,22514340.114072397,0
61447,22514210.832140185,0
61448,22514081.812442165,0
61449,22513953.065820213,0
61450,22513824.58509721,0
61451,22513696.373575233,0
61452,22513568.429883365,0
61453,22513440.752919756,0
61454,22513313.345242348,0
61455,22513186.20599877,0
61456,22513059.335613195,0
61457,22512932.733165555,0
61458,22512806.397145886,0
61459,22512680.329353467,0
61460,22512554.532688625,0
61461,22512428.9992181,0
61462,22512303.738212474,0
61463,22512178.74192943,0
61464,22512054.01680147,0
61465,22511929.55589908,0
61466,22511805.36342544,0
61467,22511681.441810988,0
61468,22511557.78556073,0
61469,22511434.399631172,0
61470,22511311.27942069,0
61471,22511188.426566537,0
61472,22511065.84211429,0
61473,22510943.52574011,0
61474,22510821.4777544,0
61475,22510699.69897119,0
61476,22510578.184477955,0
61477,22510456.94031264,0
61478,22510335.960340783,0
61479,22510215.25005144,0
61480,22510094.80885491,0
61481,22509974.63594498,0
61482,22509854.72812866,0
61483,22509735.090061385,0
61484,22509615.7187966,0
61485,22509496.61252598,0
61486,22509377.777839623,0
61487,22509259.20946946,0
61488,22509140.90772744,0
61489,22509022.871231142,0
61490,22508905.104602266,0
61491,22508787.607123952,0
61492,22508670.37574264,0
61493,22508553.41302483,0
61494,22508436.714672796,0
61495,22508320.286926754,0
61496,22508204.12369267,0
61497,22508088.230762225,0
61498,22507972.602959912,0
61499,22507857.244116012,0
61500,22507742.151056964,0
61501,22507627.32418147,0
61502,22507512.769152828,0
61503,22507398.479337763,0
61504,22507284.454106685,0
61505,22507170.699759748,0
61506,22507057.209559437,0
61507,22506943.987242278,0
61508,22506831.033579033,0
61509,22506718.346765343,0
61510,22506605.92553011,0
61511,22506493.775225967,0
61512,22506381.886477564,0
61513,22506270.268687163,0
61514,22506158.916596416,0
61515,22506047.83421428,0
61516,22505937.01372838,0
61517,22505826.465451427,0
61518,22505716.18121085,0
61519,22505606.163132083,0
61520,22505496.414354734,0
61521,22505386.931792248,0
61522,22505277.716751944,0
61523,22505168.766619533,0
61524,22505060.08588035,0
61525,22504951.67015061,0
61526,22504843.522256054,0
61527,22504735.639458265,0
61528,22504628.025446158,0
61529,22504520.677940007,0
61530,22504413.59683005,0
61531,22504306.782385133,0
61532,22504200.23693235,0
61533,22504093.954550236,0
61534,22503987.94054121,0
61535,22503882.192581777,0
61536,22503776.712053984,0
61537,22503671.497551195,0
61538,22503566.551629625,0
61539,22503461.86881969,0
61540,22503357.45536904,0
61541,22503253.308852177,0
61542,22503149.426201593,0
61543,22503045.81057943,0
61544,22502942.461960267,0
61545,22502839.380525216,0
61546,22502736.5662163,0
61547,22502634.018871106,0
61548,22502531.73539233,0
61549,22502429.718524735,0
61550,22502327.96913073,0
61551,22502226.48619345,0
61552,22502125.268273447,0
61553,22502024.318772465,0
61554,22501923.634670734,0
61555,22501823.220199473,0
61556,22501723.066885225,0
61557,22501623.17969115,0
61558,22501523.560250744,0
61559,22501424.20780039,0
61560,22501325.12401811,0
61561,22501226.30094603,0
61562,22501127.749768723,0
61563,22501029.460416853,0
61564,22500931.438084282,0
61565,22500833.68145456,0
61566,22500736.194228515,0
61567,22500638.96995372,0
61568,22500542.01280851,0
61569,22500445.32017554,0
61570,22500348.895673838,0
61571,22500252.737048067,0
61572,22500156.84270179,0
61573,22500061.213552315,0
61574,22499965.853571497,0
61575,22499870.758172527,0
61576,22499775.929364003,0
61577,22499681.36442529,0
61578,22499587.0669593,0
61579,22499493.034336366,0
61580,22499399.266052715,0
61581,22499305.767730467,0
61582,22499212.53230071,0
61583,22499119.565224033,0
61584,22499026.858581215,0
61585,22498934.421409257,0
61586,22498842.251495596,0
61587,22498750.346198842,0
61588,22498658.704152536,0
61589,22498567.32939228,0
61590,22498476.220578033,0
61591,22498385.376359835,0
61592,22498294.799894307,0
61593,22498204.486056887,0
61594,22498114.440422717,0
61595,22498024.657112382,0
61596,22497935.14437796,0
61597,22497845.890253533,0
61598,22497756.90649596,0
61599,22497668.19044892,0
61600,22497579.7343638,0
61601,22497491.5450814,0
61602,22497403.6213337,0
61603,22497315.96441556,0
61604,22497228.572733454,0
61605,22497141.445853684,0
61606,22497054.583923753,0
61607,22496967.985340912,0
61608,22496881.656062882,0
61609,22496795.59031075,0
61610,22496709.789599158,0
61611,22496624.253769528,0
61612,22496538.98219131,0
61613,22496453.977349464,0
61614,22496369.23948515,0
61615,22496284.762627516,0
61616,22496200.552922275,0
61617,22496116.60867878,0
61618,22496032.928158544,0
61619,22495949.51545826,0
61620,22495866.36403407,0
61621,22495783.481873132,0
61622,22495700.8599191,0
61623,22495618.506426867,0
61624,22495536.417440224,0
61625,22495454.59320404,0
61626,22495373.032412086,0
61627,22495291.737044167,0
61628,22495210.709141456,0
61629,22495129.94272461,0
61630,22495049.442017976,0
61631,22494969.204819687,0
61632,22494889.236063268,0
61633,22494809.529863205,0
61634,22494730.087251347,0
61635,22494650.911287103,0
61636,22494572.000323895,0
61637,22494493.35354094,0
61638,22494414.96955819,0
61639,22494336.851710133,0
61640,22494258.9995957,0
61641,22494181.409997832,0
61642,22494104.086574566,0
61643,22494027.029043242,0
61644,22493950.23225362,0
61645,22493873.702862248,0
61646,22493797.43463129,0
61647,22493721.43361945,0
61648,22493645.696561143,0
61649,22493570.22364065,0
61650,22493495.014781177,0
61651,22493420.072937332,0
61652,22493345.393694595,0
61653,22493270.97727326,0
61654,22493196.826711852,0
61655,22493122.94107888,0
61656,22493049.318850443,0
61657,22492975.961955212,0
61658,22492902.868391067,0
61659,22492830.037145935,0
61660,22492757.472504046,0
61661,22492685.170507763,0
61662,22492613.136106066,0
61663,22492541.362102535,0
61664,22492469.854178365,0
61665,22492398.60826451,0
61666,22492327.62916529,0
61667,22492256.912458025,0
61668,22492186.460592806,0
61669,22492116.269580163,0
61670,22492046.346597373,0
61671,22491976.68718597,0
61672,22491907.2886645,0
61673,22491838.157558348,0
61674,22491769.288947254,0
61675,22491700.684298243,0
61676,22491632.343012575,0
61677,22491564.26621703,0
61678,22491496.452770244,0
61679,22491428.904056527,0
61680,22491361.616462577,0
61681,22491294.595582373,0
61682,22491227.838253956,0
61683,22491161.341754567,0
61684,22491095.11103872,0
61685,22491029.145112522,0
61686,22490963.442473765,0
61687,22490898.001084466,0
61688,22490832.825043254,0
61689,22490767.912620805,0
61690,22490703.262637984,0
61691,22490638.87972312,0
61692,22490574.754524525,0
61693,22490510.896952342,0
61694,22490447.301853176,0
61695,22490383.96789327,0
61696,22490320.90100192,0
61697,22490258.09566084,0
61698,22490195.55628646,0
61699,22490133.275788605,0
61700,22490071.263679907,0
61701,22490009.510133162,0
61702,22489948.02414613,0
61703,22489886.796934675,0
61704,22489825.837154523,0
61705,22489765.13929586,0
61706,22489704.70377295,0
61707,22489644.530004688,0
61708,22489584.623546347,0
61709,22489524.977295868,0
61710,22489465.591846388,0
61711,22489406.474867664,0
61712,22489347.621219836,0
61713,22489289.02618606,0
61714,22489230.694286145,0
61715,22489172.628054716,0
61716,22489114.822831117,0
61717,22489057.282917336,0
61718,22489000.002710655,0
61719,22488942.98927654,0
61720,22488886.23643023,0
61721,22488829.746470742,0
61722,22488773.521071374,0
61723,22488717.55601058,0
61724,22488661.85483998,0
61725,22488606.416545462,0
61726,22488551.24049814,0
61727,22488496.327356137,0
61728,22488441.67604201,0
61729,22488387.288580418,0
61730,22488333.16487553,0
61731,22488279.30290456,0
61732,22488225.70279491,0
61733,22488172.36538452,0
61734,22488119.291403767,0
61735,22488066.479722958,0
61736,22488013.93082636,0
61737,22487961.643621616,0
61738,22487909.620796233,0
61739,22487857.857778277,0
61740,22487806.35795309,0
61741,22487755.121649317,0
61742,22487704.14616603,0
61743,22487653.437198877,0
61744,22487602.986117303,0
61745,22487552.798060697,0
61746,22487502.874413844,0
61747,22487453.210006118,0
61748,22487403.809658345,0
61749,22487354.67071233,0
61750,22487305.79442174,0
61751,22487257.18171719,0
61752,22487208.8308898,0
61753,22487160.739419356,0
61754,22487112.912659615,0
61755,22487065.34740311,0
61756,22487018.045169514,0
61757,22486971.002818294,0
61758,22486924.224892076,0
61759,22486877.707757987,0
61760,22486831.451275572,0
61761,22486785.458507717,0
61762,22486739.727689594,0
61763,22486694.257902443,0
61764,22486649.05007383,0
61765,22486604.106955986,0
61766,22486559.420048364,0
61767,22486515.00025053,0
61768,22486470.841375023,0
61769,22486426.940980386,0
61770,22486383.305347603,0
61771,22486339.931495447,0
61772,22486296.81453458,0
61773,22486253.966200653,0
61774,22486211.375019073,0
61775,22486169.04953794,0
61776,22486126.98138493,0
61777,22486085.179160703,0
61778,22486043.63319293,0
61779,22486002.35291838,0
61780,22485961.331439007,0
61781,22485920.573427085,0
61782,22485880.076487903,0
61783,22485839.84080108,0
61784,22485799.86814496,0
61785,22485760.15504047,0
61786,22485720.70137136,0
61787,22485681.51203222,0
61788,22485642.582031656,0
61789,22485603.91432377,0
61790,22485565.508858014,0
61791,22485527.36628447,0
61792,22485489.47923244,0
61793,22485451.859034248,0
61794,22485414.49765139,0
61795,22485377.396352436,0
61796,22485340.558792934,0
61797,22485303.98096457,0
61798,22485267.663562953,0
61799,22485231.60780254,0
61800,22485195.813112333,0
61801,22485160.278947324,0
61802,22485125.007394675,0
61803,22485089.99514289,0
61804,22485055.245185003,0
61805,22485020.75472169,0
61806,22484986.52589158,0
61807,22484952.558106042,0
61808,22484918.852882538,0
61809,22484885.40403566,0
61810,22484852.221797902,0
61811,22484819.296194308,0
61812,22484786.630028676,0
61813,22484754.22791931,0
61814,22484722.08449724,0
61815,22484690.205081075,0
61816,22484658.584693234,0
61817,22484627.22327196,0
61818,22484596.124507565,0
61819,22484565.284313302,0
61820,22484534.706512816,0
61821,22484504.387792844,0
61822,22484474.329996478,0
61823,22484444.533735916,0
61824,22484414.99625963,0
61825,22484385.721776165,0
61826,22484356.704332206,0
61827,22484327.94994406,0
61828,22484299.453775857,0
61829,22484271.218366913,0
61830,22484243.246083155,0
61831,22484215.530009355,0
61832,22484188.080329217,0
61833,22484160.884446636,0
61834,22484133.951573312,0
61835,22484107.278396286,0
61836,22484080.866082773,0
61837,22484054.713673674,0
61838,22484028.820016336,0
61839,22484003.18593142,0
61840,22483977.815096036,0
61841,22483952.703480136,0
61842,22483927.852046818,0
61843,22483903.25975923,0
61844,22483878.928121172,0
61845,22483854.853475753,0
61846,22483831.041910328,0
61847,22483807.489955433,0
61848,22483784.19939792,0
61849,22483761.167930994,0
61850,22483738.391033165,0
61851,22483715.88045395,0
61852,22483693.626214635,0
61853,22483671.63320912,0
61854,22483649.89758865,0
61855,22483628.426238146,0
61856,22483607.20831702,0
61857,22483586.25453846,0
61858,22483565.560533427,0
61859,22483545.124770045,0
61860,22483524.949534107,0
